timestamp,T2M,RH2M,WS10M,WD10M,PRECTOTCORR,PS,T2MDEW
2019-11-07 04:00:00,18.26,77.9,2.02,179.1,0.0,98.59,14.35
2019-11-07 05:00:00,17.93,81.94,1.76,172.5,0.0,98.65,14.82
2019-11-07 06:00:00,17.82,84.12,1.64,155.2,0.0,98.74,15.13
2019-11-07 07:00:00,19.82,74.82,2.61,133.0,0.0,98.8,15.25
2019-11-07 08:00:00,22.9,60.5,3.21,132.5,0.0,98.82,14.87
2019-11-07 09:00:00,26.55,44.73,4.34,160.4,0.0,98.84,13.59
2019-11-07 10:00:00,27.86,40.13,4.33,181.5,0.0,98.86,13.1
2019-11-07 11:00:00,27.66,40.76,3.8,201.2,0.01,98.81,13.15
2019-11-07 12:00:00,26.75,43.9,2.83,223.9,0.04,98.75,13.47
2019-11-07 13:00:00,26.37,45.64,1.27,258.7,0.08,98.69,13.72
2019-11-07 14:00:00,26.28,45.9,1.03,52.1,0.15,98.63,13.72
2019-11-07 15:00:00,26.07,46.09,2.74,68.6,0.06,98.6,13.59
2019-11-07 16:00:00,24.96,51.9,2.87,62.8,0.02,98.6,14.42
2019-11-07 17:00:00,23.35,58.88,2.79,62.7,0.02,98.63,14.88
2019-11-07 18:00:00,22.65,60.83,2.91,66.1,0.01,98.69,14.74
2019-11-07 19:00:00,22.01,61.86,2.73,71.0,0.0,98.75,14.37
2019-11-07 20:00:00,21.24,63.45,2.17,75.8,0.0,98.79,14.03
2019-11-07 21:00:00,20.77,64.35,1.77,80.6,0.0,98.8,13.81
2019-11-07 22:00:00,20.7,64.31,1.47,86.1,0.0,98.8,13.74
2019-11-07 23:00:00,20.75,64.48,1.19,91.0,0.0,98.78,13.82
2019-11-08 00:00:00,20.71,64.77,0.9,79.1,0.0,98.77,13.86
2019-11-08 01:00:00,20.49,66.69,0.65,40.6,0.01,98.77,14.1
2019-11-08 02:00:00,19.95,68.23,1.23,354.4,0.02,98.79,13.93
2019-11-08 03:00:00,18.99,74.16,2.42,339.5,0.02,98.81,14.3
2019-11-08 04:00:00,18.1,81.76,3.58,331.9,0.01,98.85,14.95
2019-11-08 05:00:00,17.7,86.7,4.29,332.4,0.0,98.93,15.47
2019-11-08 06:00:00,17.85,88.04,4.16,345.7,0.0,99.02,15.86
2019-11-08 07:00:00,18.54,85.61,3.9,359.7,0.0,99.08,16.11
2019-11-08 08:00:00,20.19,76.61,3.68,3.3,0.0,99.12,15.97
2019-11-08 09:00:00,23.12,61.88,3.26,2.6,0.0,99.12,15.45
2019-11-08 10:00:00,26.3,48.27,1.76,1.6,0.0,99.09,14.53
2019-11-08 11:00:00,28.89,39.63,0.53,349.1,0.0,99.0,13.83
2019-11-08 12:00:00,30.42,35.13,0.33,310.0,0.0,98.88,13.32
2019-11-08 13:00:00,31.16,32.47,0.3,281.7,0.0,98.78,12.78
2019-11-08 14:00:00,31.13,31.89,0.57,325.7,0.0,98.74,12.47
2019-11-08 15:00:00,30.51,32.75,1.37,340.0,0.0,98.74,12.34
2019-11-08 16:00:00,28.36,43.7,1.81,341.3,0.0,98.76,14.77
2019-11-08 17:00:00,25.68,50.02,3.01,344.6,0.0,98.8,14.52
2019-11-08 18:00:00,24.86,51.31,4.79,349.5,0.0,98.87,14.15
2019-11-08 19:00:00,23.52,56.4,5.24,352.1,0.0,98.94,14.38
2019-11-08 20:00:00,22.46,59.64,4.44,353.7,0.0,98.99,14.25
2019-11-08 21:00:00,21.6,61.41,3.37,355.4,0.0,99.01,13.89
2019-11-08 22:00:00,20.87,61.8,2.84,355.4,0.0,99.01,13.29
2019-11-08 23:00:00,20.27,61.6,2.76,352.3,0.0,98.98,12.69
2019-11-09 00:00:00,19.68,62.02,2.79,348.0,0.0,98.96,12.24
2019-11-09 01:00:00,19.12,63.28,2.93,344.5,0.0,98.93,12.0
2019-11-09 02:00:00,18.55,65.2,3.05,342.6,0.0,98.91,11.92
2019-11-09 03:00:00,17.94,67.59,3.08,341.4,0.0,98.92,11.89
2019-11-09 04:00:00,17.36,70.05,3.03,339.5,0.0,98.94,11.88
2019-11-09 05:00:00,16.82,72.52,2.92,336.2,0.0,98.98,11.88
2019-11-09 06:00:00,16.61,73.37,3.05,331.4,0.0,99.04,11.85
2019-11-09 07:00:00,18.34,65.66,4.14,326.1,0.0,99.09,11.83
2019-11-09 08:00:00,20.98,56.64,3.39,319.5,0.0,99.12,12.08
2019-11-09 09:00:00,25.7,41.21,3.87,324.3,0.0,99.13,11.56
2019-11-09 10:00:00,28.41,34.24,3.86,320.8,0.0,99.09,11.17
2019-11-09 11:00:00,29.72,31.61,3.69,316.1,0.0,99.02,11.11
2019-11-09 12:00:00,30.55,29.97,3.69,312.3,0.0,98.94,11.02
2019-11-09 13:00:00,30.86,28.93,3.85,310.1,0.0,98.87,10.76
2019-11-09 14:00:00,30.68,28.61,4.05,310.3,0.0,98.82,10.45
2019-11-09 15:00:00,29.88,29.53,4.19,311.7,0.0,98.8,10.22
2019-11-09 16:00:00,27.3,37.99,2.91,313.1,0.0,98.8,11.74
2019-11-09 17:00:00,23.7,46.52,3.19,315.1,0.0,98.83,11.59
2019-11-09 18:00:00,22.74,46.6,3.53,319.8,0.0,98.91,10.75
2019-11-09 19:00:00,22.04,46.29,3.86,325.4,0.0,98.98,10.01
2019-11-09 20:00:00,21.27,46.42,4.08,330.3,0.0,99.01,9.36
2019-11-09 21:00:00,20.36,47.32,4.14,333.7,0.0,99.03,8.82
2019-11-09 22:00:00,19.44,48.63,4.08,336.5,0.0,99.03,8.38
2019-11-09 23:00:00,18.59,50.09,3.98,338.8,0.0,99.01,8.03
2019-11-10 00:00:00,17.86,51.58,3.9,340.7,0.0,98.99,7.78
2019-11-10 01:00:00,17.25,52.79,3.88,342.1,0.0,98.97,7.57
2019-11-10 02:00:00,16.67,54.18,3.77,343.2,0.0,98.95,7.4
2019-11-10 03:00:00,16.15,55.31,3.67,343.5,0.0,98.94,7.23
2019-11-10 04:00:00,15.69,56.17,3.61,343.4,0.0,98.96,7.02
2019-11-10 05:00:00,15.31,56.66,3.57,343.2,0.0,98.98,6.79
2019-11-10 06:00:00,15.19,56.4,3.48,342.8,0.0,99.04,6.6
2019-11-10 07:00:00,17.82,47.12,4.63,342.5,0.0,99.1,6.42
2019-11-10 08:00:00,20.52,40.76,3.68,343.2,0.0,99.16,6.78
2019-11-10 09:00:00,24.86,31.13,3.84,338.0,0.0,99.17,6.66
2019-11-10 10:00:00,28.17,25.81,4.62,322.7,0.0,99.14,6.78
2019-11-10 11:00:00,29.13,26.51,4.73,310.5,0.0,99.06,7.99
2019-11-10 12:00:00,29.67,26.96,4.91,304.0,0.0,98.97,8.7
2019-11-10 13:00:00,29.77,27.49,4.96,302.3,0.0,98.88,9.07
2019-11-10 14:00:00,29.39,28.31,4.81,303.5,0.0,98.82,9.18
2019-11-10 15:00:00,28.49,29.94,4.41,306.2,0.0,98.79,9.25
2019-11-10 16:00:00,25.69,40.76,2.63,312.5,0.0,98.79,11.37
2019-11-10 17:00:00,22.55,48.54,2.83,323.6,0.0,98.82,11.19
2019-11-10 18:00:00,21.57,50.03,2.88,336.3,0.0,98.87,10.75
2019-11-10 19:00:00,20.76,51.18,2.94,349.2,0.0,98.9,10.34
2019-11-10 20:00:00,20.09,51.68,2.99,355.2,0.0,98.92,9.86
2019-11-10 21:00:00,19.44,51.64,3.01,358.9,0.0,98.92,9.24
2019-11-10 22:00:00,18.79,51.3,2.95,1.6,0.0,98.9,8.54
2019-11-10 23:00:00,18.1,50.83,2.9,2.0,0.0,98.88,7.77
2019-11-11 00:00:00,17.42,50.43,2.83,3.0,0.0,98.86,7.03
2019-11-11 01:00:00,16.94,50.09,2.72,2.3,0.0,98.84,6.49
2019-11-11 02:00:00,16.56,50.3,2.54,358.6,0.0,98.82,6.22
2019-11-11 03:00:00,16.35,50.98,2.31,353.6,0.0,98.82,6.2
2019-11-11 04:00:00,16.27,51.42,2.06,348.5,0.0,98.85,6.27
2019-11-11 05:00:00,16.11,50.08,1.86,342.8,0.0,98.89,5.7
2019-11-11 06:00:00,16.1,48.33,1.61,334.6,0.0,98.94,5.17
2019-11-11 07:00:00,17.93,42.67,1.48,319.4,0.0,99.0,5.04
2019-11-11 08:00:00,19.8,35.87,1.4,302.4,0.0,99.06,4.28
2019-11-11 09:00:00,23.23,30.53,1.63,292.8,0.0,99.09,4.97
2019-11-11 10:00:00,26.74,27.59,3.34,281.4,0.0,99.07,6.51
2019-11-11 11:00:00,27.8,27.65,4.08,284.3,0.0,99.02,7.43
2019-11-11 12:00:00,28.01,27.96,4.45,292.3,0.0,98.94,7.78
2019-11-11 13:00:00,27.92,28.21,4.68,301.7,0.0,98.87,7.83
2019-11-11 14:00:00,27.85,28.06,4.69,309.8,0.0,98.83,7.7
2019-11-11 15:00:00,27.11,28.9,4.38,317.7,0.0,98.8,7.5
2019-11-11 16:00:00,24.24,38.69,2.74,330.7,0.0,98.81,9.28
2019-11-11 17:00:00,21.0,44.51,3.03,343.5,0.0,98.83,8.48
2019-11-11 18:00:00,19.87,44.62,3.08,349.7,0.0,98.88,7.49
2019-11-11 19:00:00,19.02,44.98,3.05,353.6,0.0,98.91,6.84
2019-11-11 20:00:00,18.28,45.54,3.05,356.8,0.0,98.92,6.35
2019-11-11 21:00:00,17.56,46.09,3.12,0.0,0.0,98.93,5.86
2019-11-11 22:00:00,16.87,46.66,3.18,3.6,0.0,98.92,5.42
2019-11-11 23:00:00,16.18,47.63,3.18,7.0,0.0,98.89,5.08
2019-11-12 00:00:00,15.45,49.26,3.12,9.8,0.0,98.87,4.89
2019-11-12 01:00:00,14.71,51.38,2.98,11.0,0.0,98.86,4.81
2019-11-12 02:00:00,14.08,53.41,2.84,8.1,0.0,98.85,4.79
2019-11-12 03:00:00,13.61,54.97,2.72,1.7,0.0,98.86,4.77
2019-11-12 04:00:00,13.29,55.83,2.61,354.1,0.0,98.88,4.7
2019-11-12 05:00:00,13.1,56.25,2.52,345.7,0.0,98.93,4.62
2019-11-12 06:00:00,13.14,56.34,2.41,336.5,0.0,98.99,4.67
2019-11-12 07:00:00,16.19,46.47,2.62,324.5,0.0,99.06,4.72
2019-11-12 08:00:00,18.72,39.34,2.34,312.9,0.0,99.12,4.65
2019-11-12 09:00:00,22.86,30.89,2.57,303.8,0.0,99.14,4.82
2019-11-12 10:00:00,26.61,23.1,4.37,295.5,0.0,99.13,3.88
2019-11-12 11:00:00,27.88,21.85,4.89,289.1,0.0,99.07,4.16
2019-11-12 12:00:00,28.74,21.33,5.03,288.8,0.0,98.99,4.51
2019-11-12 13:00:00,29.17,21.41,4.87,291.9,0.0,98.9,4.94
2019-11-12 14:00:00,29.08,22.18,4.66,297.2,0.0,98.85,5.36
2019-11-12 15:00:00,28.17,24.24,4.22,305.0,0.0,98.83,5.88
2019-11-12 16:00:00,24.8,37.73,2.54,320.7,0.0,98.85,9.38
2019-11-12 17:00:00,21.52,44.12,2.91,339.3,0.0,98.9,8.83
2019-11-12 18:00:00,20.39,45.5,3.01,353.5,0.0,98.98,8.27
2019-11-12 19:00:00,19.75,46.48,2.97,3.9,0.0,99.06,7.99
2019-11-12 20:00:00,19.12,47.44,2.94,10.8,0.0,99.12,7.7
2019-11-12 21:00:00,18.57,48.14,2.91,14.5,0.0,99.13,7.42
2019-11-12 22:00:00,18.03,48.88,2.9,15.6,0.0,99.12,7.15
2019-11-12 23:00:00,17.56,49.47,2.9,15.0,0.0,99.09,6.9
2019-11-13 00:00:00,17.15,50.19,2.87,13.3,0.0,99.07,6.74
2019-11-13 01:00:00,16.76,51.26,2.79,10.3,0.0,99.03,6.67
2019-11-13 02:00:00,16.39,52.81,2.58,5.3,0.0,99.01,6.78
2019-11-13 03:00:00,16.1,54.58,2.33,355.3,0.0,99.02,6.99
2019-11-13 04:00:00,16.07,55.13,2.01,337.5,0.0,99.04,7.1
2019-11-13 05:00:00,16.1,55.14,1.84,311.5,0.0,99.09,7.06
2019-11-13 06:00:00,16.06,55.75,1.94,285.3,0.0,99.16,7.21
2019-11-13 07:00:00,17.84,48.29,2.55,267.5,0.0,99.24,6.76
2019-11-13 08:00:00,19.5,42.01,2.86,262.4,0.0,99.31,6.3
2019-11-13 09:00:00,21.67,38.48,2.16,264.7,0.0,99.34,6.95
2019-11-13 10:00:00,25.09,28.56,2.52,278.0,0.0,99.32,5.61
2019-11-13 11:00:00,26.8,25.57,2.74,284.6,0.0,99.26,5.5
2019-11-13 12:00:00,27.75,24.63,3.1,293.8,0.0,99.16,5.75
2019-11-13 13:00:00,28.02,24.81,3.48,304.5,0.0,99.08,6.08
2019-11-13 14:00:00,27.53,26.25,3.39,314.0,0.0,99.03,6.5
2019-11-13 15:00:00,26.18,34.78,2.06,323.7,0.0,99.03,9.38
2019-11-13 16:00:00,23.82,45.81,1.96,336.8,0.0,99.05,11.47
2019-11-13 17:00:00,22.3,45.67,2.1,348.5,0.0,99.09,9.99
2019-11-13 18:00:00,21.65,45.84,2.13,359.2,0.0,99.15,9.43
2019-11-13 19:00:00,21.02,47.47,2.14,9.7,0.0,99.19,9.36
2019-11-13 20:00:00,20.55,48.82,2.05,14.1,0.0,99.23,9.36
2019-11-13 21:00:00,20.32,48.99,1.82,9.8,0.0,99.24,9.22
2019-11-13 22:00:00,19.96,49.62,1.65,2.1,0.0,99.24,9.09
2019-11-13 23:00:00,19.49,51.01,1.63,357.5,0.0,99.23,9.08
2019-11-14 00:00:00,19.02,52.59,1.66,2.8,0.0,99.2,9.1
2019-11-14 01:00:00,18.67,53.88,1.6,9.3,0.0,99.17,9.12
2019-11-14 02:00:00,18.47,54.4,1.4,14.4,0.0,99.15,9.09
2019-11-14 03:00:00,18.5,53.63,0.96,15.0,0.0,99.14,8.93
2019-11-14 04:00:00,18.44,54.73,0.56,354.9,0.0,99.15,9.14
2019-11-14 05:00:00,18.09,56.51,0.63,308.5,0.0,99.21,9.26
2019-11-14 06:00:00,17.57,58.04,1.01,287.9,0.0,99.28,9.22
2019-11-14 07:00:00,18.1,58.39,1.39,280.7,0.0,99.36,9.78
2019-11-14 08:00:00,19.32,50.95,1.95,277.7,0.0,99.43,8.96
2019-11-14 09:00:00,21.47,45.94,1.6,273.9,0.0,99.47,9.39
2019-11-14 10:00:00,24.98,34.99,1.66,275.2,0.0,99.42,8.5
2019-11-14 11:00:00,28.31,28.16,1.7,305.2,0.0,99.32,8.18
2019-11-14 12:00:00,29.52,27.18,1.88,329.6,0.0,99.21,8.68
2019-11-14 13:00:00,29.33,27.96,1.99,350.4,0.0,99.13,8.93
2019-11-14 14:00:00,28.67,29.75,1.99,9.8,0.0,99.07,9.29
2019-11-14 15:00:00,27.04,41.18,1.35,27.9,0.0,99.05,12.59
2019-11-14 16:00:00,25.25,44.69,1.53,50.3,0.0,99.05,12.33
2019-11-14 17:00:00,23.81,43.49,1.71,76.1,0.0,99.07,10.68
2019-11-14 18:00:00,22.49,47.35,1.88,102.0,0.0,99.11,10.75
2019-11-14 19:00:00,21.18,52.06,2.04,120.0,0.0,99.13,10.98
2019-11-14 20:00:00,20.16,55.45,2.01,129.6,0.0,99.15,10.99
2019-11-14 21:00:00,19.34,58.55,1.85,134.1,0.0,99.15,11.03
2019-11-14 22:00:00,18.75,60.44,1.65,137.2,0.0,99.12,10.97
2019-11-14 23:00:00,18.33,61.97,1.37,135.0,0.0,99.1,10.95
2019-11-15 00:00:00,17.88,65.04,1.16,121.6,0.0,99.08,11.25
2019-11-15 01:00:00,17.55,67.82,0.78,100.3,0.0,99.08,11.58
2019-11-15 02:00:00,17.3,69.87,0.39,52.3,0.0,99.09,11.77
2019-11-15 03:00:00,16.78,72.45,0.44,18.4,0.0,99.09,11.84
2019-11-15 04:00:00,16.25,75.29,0.51,15.9,0.0,99.1,11.89
2019-11-15 05:00:00,15.8,77.89,0.68,2.5,0.0,99.16,11.97
2019-11-15 06:00:00,15.25,81.02,1.03,358.3,0.0,99.24,12.04
2019-11-15 07:00:00,16.35,75.56,1.49,3.1,0.0,99.31,12.06
2019-11-15 08:00:00,18.25,67.04,1.24,15.4,0.0,99.36,12.05
2019-11-15 09:00:00,22.39,46.49,1.45,41.1,0.0,99.37,10.39
2019-11-15 10:00:00,24.52,39.74,1.08,48.4,0.0,99.35,9.97
2019-11-15 11:00:00,26.11,35.24,0.83,13.2,0.0,99.27,9.57
2019-11-15 12:00:00,27.5,31.24,1.36,333.4,0.0,99.17,9.02
2019-11-15 13:00:00,28.61,27.56,2.36,322.9,0.0,99.07,8.12
2019-11-15 14:00:00,28.71,26.1,3.18,323.6,0.0,98.99,7.4
2019-11-15 15:00:00,27.9,26.8,3.61,328.0,0.0,98.95,7.1
2019-11-15 16:00:00,24.61,39.57,2.52,332.8,0.0,98.94,9.94
2019-11-15 17:00:00,21.41,45.19,3.0,336.0,0.0,98.97,9.08
2019-11-15 18:00:00,20.32,46.04,3.09,336.8,0.0,99.03,8.37
2019-11-15 19:00:00,19.45,46.94,3.12,335.4,0.0,99.07,7.86
2019-11-15 20:00:00,18.69,47.91,3.22,334.8,0.0,99.1,7.47
2019-11-15 21:00:00,18.04,49.37,3.27,336.7,0.0,99.09,7.3
2019-11-15 22:00:00,17.39,52.62,3.23,340.3,0.0,99.08,7.63
2019-11-15 23:00:00,16.72,58.37,3.11,343.8,0.0,99.05,8.52
2019-11-16 00:00:00,16.08,65.79,2.94,346.0,0.0,99.03,9.69
2019-11-16 01:00:00,15.48,74.09,2.78,345.9,0.0,99.01,10.9
2019-11-16 02:00:00,15.4,77.87,2.68,344.2,0.0,98.98,11.59
2019-11-16 03:00:00,15.28,79.73,2.72,342.0,0.0,98.97,11.82
2019-11-16 04:00:00,14.92,81.61,2.76,338.1,0.0,98.98,11.84
2019-11-16 05:00:00,14.56,83.4,3.03,332.5,0.0,99.05,11.8
2019-11-16 06:00:00,13.79,87.44,3.08,327.9,0.0,99.13,11.77
2019-11-16 07:00:00,15.25,79.35,4.48,325.5,0.0,99.21,11.73
2019-11-16 08:00:00,18.12,66.54,3.83,320.0,0.0,99.26,11.82
2019-11-16 09:00:00,22.7,45.52,4.49,328.5,0.0,99.29,10.35
2019-11-16 10:00:00,26.54,31.16,4.81,339.9,0.0,99.26,8.15
2019-11-16 11:00:00,28.48,26.9,4.63,340.7,0.0,99.18,7.65
2019-11-16 12:00:00,29.64,24.83,4.95,333.1,0.0,99.08,7.47
2019-11-16 13:00:00,30.14,23.96,5.68,327.1,0.0,99.01,7.37
2019-11-16 14:00:00,29.85,24.51,6.24,325.9,0.0,98.97,7.45
2019-11-16 15:00:00,28.83,26.86,6.26,326.5,0.0,98.96,7.92
2019-11-16 16:00:00,25.97,35.52,4.35,325.9,0.0,98.97,9.58
2019-11-16 17:00:00,22.54,47.11,3.85,324.6,0.0,99.01,10.74
2019-11-16 18:00:00,21.85,51.62,4.45,324.1,0.0,99.07,11.47
2019-11-16 19:00:00,21.21,55.53,5.0,322.7,0.0,99.12,11.99
2019-11-16 20:00:00,20.36,58.98,5.07,318.7,0.0,99.13,12.12
2019-11-16 21:00:00,19.56,61.64,5.14,311.7,0.0,99.15,12.04
2019-11-16 22:00:00,18.87,63.84,5.47,307.1,0.0,99.15,11.92
2019-11-16 23:00:00,18.16,66.12,5.71,306.3,0.0,99.12,11.77
2019-11-17 00:00:00,17.44,68.62,5.72,307.6,0.0,99.09,11.64
2019-11-17 01:00:00,16.82,70.85,5.73,308.7,0.0,99.06,11.53
2019-11-17 02:00:00,16.34,72.62,5.78,307.6,0.0,99.05,11.45
2019-11-17 03:00:00,15.97,74.1,5.76,306.2,0.0,99.06,11.39
2019-11-17 04:00:00,15.62,75.51,5.5,307.1,0.0,99.06,11.33
2019-11-17 05:00:00,15.32,76.73,5.36,305.2,0.0,99.09,11.28
2019-11-17 06:00:00,15.14,77.31,5.57,300.2,0.0,99.15,11.22
2019-11-17 07:00:00,16.6,70.31,6.49,294.8,0.0,99.24,11.19
2019-11-17 08:00:00,19.52,59.03,5.98,292.2,0.0,99.29,11.33
2019-11-17 09:00:00,23.85,43.43,7.8,304.6,0.0,99.3,10.7
2019-11-17 10:00:00,26.9,35.01,8.86,310.1,0.0,99.26,10.2
2019-11-17 11:00:00,28.65,30.38,8.84,310.7,0.0,99.17,9.59
2019-11-17 12:00:00,29.68,26.58,8.72,310.0,0.0,99.05,8.51
2019-11-17 13:00:00,30.02,24.6,8.69,308.9,0.0,98.96,7.64
2019-11-17 14:00:00,29.68,24.2,8.21,309.6,0.0,98.9,7.12
2019-11-17 15:00:00,28.61,25.37,7.55,308.6,0.0,98.87,6.91
2019-11-17 16:00:00,25.85,31.06,5.23,307.1,0.0,98.89,7.51
2019-11-17 17:00:00,21.84,41.18,4.04,306.0,0.0,98.94,8.1
2019-11-17 18:00:00,20.69,43.45,4.11,306.3,0.0,99.01,7.86
2019-11-17 19:00:00,19.73,45.51,4.14,306.5,0.0,99.07,7.67
2019-11-17 20:00:00,18.95,47.01,4.46,304.9,0.0,99.12,7.44
2019-11-17 21:00:00,18.41,48.1,4.82,305.0,0.0,99.12,7.26
2019-11-17 22:00:00,18.34,48.37,5.04,307.3,0.0,99.09,7.28
2019-11-17 23:00:00,17.88,50.32,4.78,305.8,0.0,99.06,7.44
2019-11-18 00:00:00,17.33,52.95,4.18,304.9,0.0,99.02,7.68
2019-11-18 01:00:00,16.99,54.83,4.46,303.0,0.0,99.01,7.87
2019-11-18 02:00:00,15.87,60.03,4.0,300.8,0.0,99.02,8.15
2019-11-18 03:00:00,15.64,62.69,4.1,297.6,0.0,99.02,8.58
2019-11-18 04:00:00,15.13,66.91,3.86,293.4,0.0,99.05,9.05
2019-11-18 05:00:00,13.76,75.57,3.24,290.4,0.0,99.11,9.55
2019-11-18 06:00:00,13.28,80.72,3.53,288.3,0.0,99.19,10.06
2019-11-18 07:00:00,14.8,75.36,4.71,283.9,0.0,99.27,10.52
2019-11-18 08:00:00,17.05,66.83,3.58,281.3,0.0,99.31,10.88
2019-11-18 09:00:00,21.37,49.95,4.82,292.6,0.0,99.33,10.54
2019-11-18 10:00:00,23.91,40.77,5.69,297.8,0.0,99.29,9.8
2019-11-18 11:00:00,24.8,37.61,5.66,296.6,0.0,99.21,9.4
2019-11-18 12:00:00,26.14,33.67,5.51,296.4,0.0,99.09,8.95
2019-11-18 13:00:00,26.84,30.85,5.23,297.4,0.0,98.99,8.25
2019-11-18 14:00:00,26.9,29.6,4.94,301.1,0.0,98.91,7.7
2019-11-18 15:00:00,26.16,30.4,4.4,304.3,0.0,98.88,7.45
2019-11-18 16:00:00,23.18,42.65,2.53,309.5,0.0,98.88,9.79
2019-11-18 17:00:00,20.28,48.61,2.67,314.8,0.0,98.9,9.13
2019-11-18 18:00:00,19.54,49.47,2.6,315.9,0.0,98.97,8.72
2019-11-18 19:00:00,18.97,50.21,2.5,315.5,0.0,99.02,8.38
2019-11-18 20:00:00,18.37,51.33,2.45,315.3,0.0,99.05,8.17
2019-11-18 21:00:00,17.7,52.69,2.47,313.5,0.0,99.08,7.94
2019-11-18 22:00:00,16.93,54.5,2.55,315.8,0.0,99.07,7.73
2019-11-18 23:00:00,16.19,56.25,2.62,322.4,0.0,99.04,7.5
2019-11-19 00:00:00,15.48,58.04,2.69,328.9,0.0,99.01,7.31
2019-11-19 01:00:00,14.85,60.06,2.72,333.8,0.0,99.0,7.21
2019-11-19 02:00:00,14.3,62.32,2.65,337.4,0.0,98.98,7.23
2019-11-19 03:00:00,13.82,64.49,2.55,338.2,0.0,98.98,7.28
2019-11-19 04:00:00,13.39,66.54,2.48,333.1,0.0,99.0,7.33
2019-11-19 05:00:00,13.04,68.32,2.4,325.8,0.0,99.04,7.38
2019-11-19 06:00:00,12.86,69.38,2.3,317.6,0.0,99.1,7.42
2019-11-19 07:00:00,15.53,59.73,2.28,309.8,0.0,99.15,7.77
2019-11-19 08:00:00,18.1,51.82,2.24,299.4,0.0,99.2,8.07
2019-11-19 09:00:00,22.17,41.12,2.24,293.9,0.0,99.22,8.38
2019-11-19 10:00:00,25.39,32.7,2.91,300.4,0.0,99.19,7.85
2019-11-19 11:00:00,26.26,30.71,2.91,299.6,0.0,99.11,7.69
2019-11-19 12:00:00,26.84,29.28,2.85,298.3,0.0,98.99,7.51
2019-11-19 13:00:00,27.08,28.58,2.96,296.9,0.0,98.9,7.35
2019-11-19 14:00:00,26.92,28.49,3.34,298.8,0.0,98.85,7.15
2019-11-19 15:00:00,26.13,29.83,3.12,304.6,0.0,98.83,7.16
2019-11-19 16:00:00,23.06,43.72,2.02,310.2,0.0,98.82,10.01
2019-11-19 17:00:00,21.21,44.39,2.08,313.4,0.0,98.86,8.56
2019-11-19 18:00:00,20.82,44.21,1.88,312.6,0.0,98.92,8.18
2019-11-19 19:00:00,20.47,44.29,1.73,308.2,0.0,98.98,7.9
2019-11-19 20:00:00,19.94,45.18,1.76,302.2,0.0,99.04,7.72
2019-11-19 21:00:00,19.21,46.5,1.87,304.5,0.0,99.06,7.47
2019-11-19 22:00:00,18.48,47.34,1.93,310.0,0.0,99.05,7.08
2019-11-19 23:00:00,17.79,48.03,1.92,316.9,0.0,99.03,6.67
2019-11-20 00:00:00,17.16,48.91,1.84,326.7,0.0,98.99,6.35
2019-11-20 01:00:00,16.63,49.56,1.69,342.4,0.0,98.94,6.06
2019-11-20 02:00:00,16.07,50.56,1.55,1.5,0.0,98.91,5.84
2019-11-20 03:00:00,15.47,52.45,1.46,9.5,0.0,98.91,5.81
2019-11-20 04:00:00,15.2,53.66,1.16,8.4,0.0,98.94,5.89
2019-11-20 05:00:00,15.06,54.28,0.84,354.6,0.0,99.01,5.93
2019-11-20 06:00:00,15.41,53.11,0.67,358.3,0.0,99.09,5.94
2019-11-20 07:00:00,16.18,56.53,0.49,11.8,0.0,99.16,7.45
2019-11-20 08:00:00,17.69,47.8,0.38,25.2,0.0,99.23,6.52
2019-11-20 09:00:00,20.94,40.07,0.45,100.3,0.0,99.25,6.89
2019-11-20 10:00:00,25.27,28.52,0.52,147.5,0.0,99.2,5.76
2019-11-20 11:00:00,26.65,25.53,0.5,214.3,0.0,99.1,5.35
2019-11-20 12:00:00,27.48,24.07,0.75,239.7,0.0,98.98,5.2
2019-11-20 13:00:00,27.93,23.21,0.93,249.8,0.0,98.88,5.06
2019-11-20 14:00:00,27.75,23.32,0.95,268.2,0.0,98.84,4.97
2019-11-20 15:00:00,26.88,26.24,1.0,290.4,0.0,98.85,5.9
2019-11-20 16:00:00,24.68,34.41,1.13,317.5,0.0,98.88,7.85
2019-11-20 17:00:00,22.74,35.79,1.49,346.1,0.0,98.95,6.84
2019-11-20 18:00:00,21.14,38.55,1.97,8.2,0.0,99.03,6.47
2019-11-20 19:00:00,19.61,42.96,2.35,20.9,0.0,99.1,6.64
2019-11-20 20:00:00,18.56,45.89,2.52,29.5,0.0,99.15,6.66
2019-11-20 21:00:00,17.8,47.85,2.54,35.7,0.0,99.2,6.58
2019-11-20 22:00:00,16.99,50.13,2.61,41.3,0.0,99.22,6.53
2019-11-20 23:00:00,16.18,52.69,2.73,47.7,0.0,99.21,6.52
2019-11-21 00:00:00,15.5,55.02,2.81,55.0,0.0,99.19,6.51
2019-11-21 01:00:00,14.95,56.89,2.77,63.4,0.0,99.17,6.51
2019-11-21 02:00:00,14.58,57.97,2.59,73.0,0.0,99.15,6.44
2019-11-21 03:00:00,14.45,57.68,2.3,82.3,0.0,99.14,6.24
2019-11-21 04:00:00,14.29,57.51,2.11,95.2,0.0,99.15,6.04
2019-11-21 05:00:00,13.89,58.45,2.1,111.2,0.0,99.18,5.89
2019-11-21 06:00:00,13.56,59.04,2.1,127.3,0.0,99.24,5.74
2019-11-21 07:00:00,15.41,56.41,1.79,145.0,0.0,99.32,6.76
